OrderID,VehicleID,Sequence,StopID,ArrivalTime,WaitingTime,UnloadingTime,DepartureTime
O_1831,Veh3500_95,14,S_63,2024-09-01 10:48:00,0,3.5,2024-09-01 10:51:00
O_105,Veh3500_95,15,S_125,2024-09-01 11:24:00,0,5.800000000000001,2024-09-01 11:30:00
O_2679,Veh3500_95,16,S_125,2024-09-01 11:30:00,0,4.0,2024-09-01 11:34:00
O_37,Veh3500_95,17,S_46,2024-09-01 12:13:00,0,3.55,2024-09-01 12:16:00
O_2037,Veh3500_95,18,S_46,2024-09-01 12:16:00,0,3.7,2024-09-01 12:20:00
O_2038,Veh3500_95,19,S_46,2024-09-01 12:20:00,0,8.0,2024-09-01 12:28:00
O_44,Veh3500_95,20,S_54,2024-09-01 12:54:00,0,6.6,2024-09-01 13:01:00
O_1718,Veh3500_95,21,S_54,2024-09-01 13:01:00,0,3.6,2024-09-01 13:05:00
O_100,Veh3500_95,22,S_120,2024-09-01 13:40:00,0,3.7,2024-09-01 13:44:00
O_1054,Veh3500_95,23,S_120,2024-09-01 13:44:00,0,5.5,2024-09-01 13:49:00
O_1055,Veh3500_95,24,S_120,2024-09-01 13:49:00,0,4.55,2024-09-01 13:54:00
O_29,Veh3500_95,25,S_36,2024-09-01 14:44:00,0,3.5,2024-09-01 14:48:00
O_295,Veh3500_95,26,S_344,2024-09-01 15:23:00,0,3.85,2024-09-01 15:26:00
O_135,Veh3500_96,1,S_158,2024-09-01 06:56:00,0,3.75,2024-09-01 06:59:00
O_1038,Veh3500_96,2,S_158,2024-09-01 06:59:00,0,4.45,2024-09-01 07:04:00
O_294,Veh3500_96,3,S_343,2024-09-01 08:00:00,0,3.9,2024-09-01 08:04:00
O_1010,Veh3500_96,4,S_343,2024-09-01 08:04:00,0,3.9,2024-09-01 08:08:00
O_95,Veh3500_96,5,S_112,2024-09-01 09:13:00,0,5.15,2024-09-01 09:18:00
O_1205,Veh3500_96,6,S_112,2024-09-01 09:18:00,0,3.9,2024-09-01 09:22:00
O_32,Veh3500_96,7,S_39,2024-09-01 10:16:00,0,3.65,2024-09-01 10:20:00
O_989,Veh3500_96,8,S_39,2024-09-01 10:20:00,0,5.0,2024-09-01 10:25:00
O_990,Veh3500_96,9,S_39,2024-09-01 10:25:00,0,3.5,2024-09-01 10:28:00
O_64,Veh3500_96,10,S_77,2024-09-01 11:18:00,0,4.75,2024-09-01 11:23:00
O_309,Veh3500_96,11,S_360,2024-09-01 11:52:00,0,3.55,2024-09-01 11:56:00
O_2016,Veh3500_96,12,S_360,2024-09-01 11:56:00,0,3.55,2024-09-01 11:59:00
O_2017,Veh3500_96,13,S_360,2024-09-01 11:59:00,0,3.9,2024-09-01 12:03:00
O_150,Veh3500_96,14,S_174,2024-09-01 13:03:00,0,4.75,2024-09-01 13:08:00
O_1335,Veh3500_96,15,S_174,2024-09-01 13:08:00,0,5.2,2024-09-01 13:13:00
O_47,Veh3500_96,16,S_58,2024-09-01 13:54:00,0,6.5,2024-09-01 14:01:00
O_81,Veh3500_96,17,S_96,2024-09-01 14:40:00,0,5.5,2024-09-01 14:46:00
O_1114,Veh3500_96,18,S_96,2024-09-01 14:46:00,0,3.55,2024-09-01 14:49:00
O_83,Veh3500_96,19,S_98,2024-09-01 15:04:00,0,3.55,2024-09-01 15:08:00
O_1317,Veh3500_96,20,S_98,2024-09-01 15:08:00,0,3.7,2024-09-01 15:11:00
O_958,Veh3500_96,21,S_48,2024-09-01 15:44:00,0,4.7,2024-09-01 15:49:00
O_2738,Veh3500_97,1,S_369,2024-09-01 06:23:00,0,28.0,2024-09-01 06:51:00
O_2739,Veh3500_97,2,S_369,2024-09-01 06:51:00,0,6.35,2024-09-01 06:57:00
O_317,Veh3500_97,3,S_369,2024-09-01 06:57:00,0,3.65,2024-09-01 07:01:00
O_2040,Veh3500_98,1,S_760,2024-09-01 05:56:00,0,25.650000000000002,2024-09-01 06:21:00
O_2042,Veh3500_99,1,S_760,2024-09-01 05:56:00,0,16.200000000000003,2024-09-01 06:12:00
O_2039,Veh3500_99,2,S_760,2024-09-01 06:12:00,0,7.4,2024-09-01 06:19:00
O_2041,Veh3500_99,3,S_760,2024-09-01 06:19:00,0,3.9,2024-09-01 06:23:00
O_635,Veh3500_99,4,S_760,2024-09-01 06:23:00,0,3.75,2024-09-01 06:27:00
O_2218,Veh3500_100,1,S_306,2024-09-01 06:29:00,0,20.549999999999997,2024-09-01 06:49:00
O_2164,Veh3500_101,1,S_909,2024-09-01 06:06:00,0,26.75,2024-09-01 06:33:00
O_936,Veh3500_102,1,S_1106,2024-09-01 06:04:00,0,13.9,2024-09-01 06:18:00
O_1727,Veh3500_102,2,S_1106,2024-09-01 06:18:00,0,6.0,2024-09-01 06:24:00
O_1726,Veh3500_102,3,S_1106,2024-09-01 06:24:00,0,4.45,2024-09-01 06:28:00
O_1728,Veh3500_102,4,S_1106,2024-09-01 06:28:00,0,3.65,2024-09-01 06:32:00
O_2474,Veh3500_103,1,S_764,2024-09-01 06:01:00,0,19.0,2024-09-01 06:20:00
O_2480,Veh3500_103,2,S_764,2024-09-01 06:20:00,0,12.95,2024-09-01 06:33:00
O_1448,Veh3500_104,1,S_911,2024-09-01 06:05:00,0,22.35,2024-09-01 06:27:00
O_1447,Veh3500_104,2,S_911,2024-09-01 06:27:00,0,12.350000000000001,2024-09-01 06:40:00
O_238,Veh3500_105,1,S_277,2024-09-01 06:15:00,0,4.25,2024-09-01 06:19:00
O_1533,Veh3500_105,2,S_277,2024-09-01 06:19:00,0,3.75,2024-09-01 06:23:00
O_1534,Veh3500_105,3,S_277,2024-09-01 06:23:00,0,4.15,2024-09-01 06:27:00
O_1535,Veh3500_105,4,S_277,2024-09-01 06:27:00,0,17.950000000000003,2024-09-01 06:45:00
O_1536,Veh3500_105,5,S_277,2024-09-01 06:45:00,0,4.0,2024-09-01 06:49:00
O_289,Veh3500_105,6,S_336,2024-09-01 07:15:00,0,6.300000000000001,2024-09-01 07:21:00
O_2015,Veh3500_105,7,S_336,2024-09-01 07:21:00,0,5.05,2024-09-01 07:26:00
O_264,Veh3500_106,1,S_307,2024-09-01 06:18:00,0,6.35,2024-09-01 06:24:00
O_1396,Veh3500_106,2,S_307,2024-09-01 06:24:00,0,13.45,2024-09-01 06:37:00
O_1397,Veh3500_106,3,S_307,2024-09-01 06:37:00,0,12.3,2024-09-01 06:50:00
O_1398,Veh3500_106,4,S_307,2024-09-01 06:50:00,0,15.3,2024-09-01 07:05:00
O_1399,Veh3500_106,5,S_307,2024-09-01 07:05:00,0,4.7,2024-09-01 07:10:00
O_222,Veh3500_106,6,S_261,2024-09-01 07:48:00,0,4.5,2024-09-01 07:52:00
O_240,Veh3500_106,7,S_279,2024-09-01 08:21:00,0,4.4,2024-09-01 08:25:00
O_687,Veh3500_107,1,S_818,2024-09-01 06:00:00,0,5.0,2024-09-01 06:05:00
O_2602,Veh3500_107,2,S_818,2024-09-01 06:05:00,0,3.85,2024-09-01 06:09:00
O_2603,Veh3500_107,3,S_818,2024-09-01 06:09:00,0,3.5,2024-09-01 06:13:00
O_2604,Veh3500_107,4,S_818,2024-09-01 06:13:00,0,4.45,2024-09-01 06:17:00
O_2605,Veh3500_107,5,S_818,2024-09-01 06:17:00,0,5.6,2024-09-01 06:23:00
O_2606,Veh3500_107,6,S_818,2024-09-01 06:23:00,0,4.8,2024-09-01 06:28:00
O_2607,Veh3500_107,7,S_818,2024-09-01 06:28:00,0,8.0,2024-09-01 06:36:00
O_2608,Veh3500_107,8,S_818,2024-09-01 06:36:00,0,18.25,2024-09-01 06:54:00
O_2609,Veh3500_107,9,S_818,2024-09-01 06:54:00,0,3.5,2024-09-01 06:57:00
O_2610,Veh3500_107,10,S_818,2024-09-01 06:57:00,0,4.65,2024-09-01 07:02:00
O_675,Veh3500_107,11,S_806,2024-09-01 07:31:00,0,3.6,2024-09-01 07:35:00
O_2754,Veh3500_107,12,S_806,2024-09-01 07:35:00,0,7.050000000000001,2024-09-01 07:42:00
O_291,Veh3500_108,1,S_339,2024-09-01 06:05:00,0,3.55,2024-09-01 06:08:00
O_1486,Veh3500_108,2,S_339,2024-09-01 06:08:00,0,19.4,2024-09-01 06:28:00
O_1487,Veh3500_108,3,S_339,2024-09-01 06:28:00,0,3.5,2024-09-01 06:31:00
O_1488,Veh3500_108,4,S_339,2024-09-01 06:31:00,0,5.75,2024-09-01 06:37:00
O_825,Veh3500_108,5,S_978,2024-09-01 07:19:00,0,8.0,2024-09-01 07:27:00
O_2643,Veh3500_108,6,S_978,2024-09-01 07:27:00,0,4.5,2024-09-01 07:31:00
O_274,Veh3500_109,1,S_320,2024-09-01 06:20:00,0,5.0,2024-09-01 06:25:00
O_1611,Veh3500_109,2,S_320,2024-09-01 06:25:00,0,5.9,2024-09-01 06:30:00
O_1612,Veh3500_109,3,S_320,2024-09-01 06:30:00,0,28.0,2024-09-01 06:58:00
O_1613,Veh3500_109,4,S_320,2024-09-01 06:58:00,0,6.6,2024-09-01 07:05:00
O_260,Veh3500_109,5,S_301,2024-09-01 07:29:00,0,4.35,2024-09-01 07:33:00
O_1906,Veh3500_109,6,S_301,2024-09-01 07:33:00,0,6.65,2024-09-01 07:40:00
O_1907,Veh3500_109,7,S_301,2024-09-01 07:40:00,0,4.2,2024-09-01 07:44:00
O_682,Veh3500_110,1,S_813,2024-09-01 06:05:00,0,29.9,2024-09-01 06:35:00
O_1694,Veh3500_110,2,S_813,2024-09-01 06:35:00,0,3.7,2024-09-01 06:38:00
O_251,Veh3500_110,3,S_290,2024-09-01 07:30:00,0,4.6,2024-09-01 07:35:00
O_1222,Veh3500_110,4,S_290,2024-09-01 07:35:00,0,7.95,2024-09-01 07:43:00
O_828,Veh3500_110,5,S_981,2024-09-01 08:42:00,0,4.8,2024-09-01 08:47:00
O_290,Veh3500_111,1,S_338,2024-09-01 06:07:00,0,6.15,2024-09-01 06:13:00
O_1294,Veh3500_111,2,S_338,2024-09-01 06:13:00,0,3.55,2024-09-01 06:17:00
O_1295,Veh3500_111,3,S_338,2024-09-01 06:17:00,0,24.349999999999998,2024-09-01 06:41:00
O_645,Veh3500_111,4,S_771,2024-09-01 07:30:00,0,7.050000000000001,2024-09-01 07:37:00
O_1417,Veh3500_111,5,S_771,2024-09-01 07:37:00,0,5.7,2024-09-01 07:43:00
O_1418,Veh3500_111,6,S_771,2024-09-01 07:43:00,0,4.3,2024-09-01 07:47:00
O_805,Veh3500_112,1,S_954,2024-09-01 06:07:00,0,9.600000000000001,2024-09-01 06:17:00
O_2232,Veh3500_112,2,S_954,2024-09-01 06:17:00,0,3.55,2024-09-01 06:21:00
O_2233,Veh3500_112,3,S_954,2024-09-01 06:21:00,0,3.5,2024-09-01 06:24:00
O_2234,Veh3500_112,4,S_954,2024-09-01 06:24:00,0,14.299999999999999,2024-09-01 06:38:00
O_624,Veh3500_112,5,S_745,2024-09-01 07:23:00,0,4.15,2024-09-01 07:27:00
O_2705,Veh3500_112,6,S_745,2024-09-01 07:27:00,0,5.85,2024-09-01 07:33:00
O_2706,Veh3500_112,7,S_745,2024-09-01 07:33:00,0,8.5,2024-09-01 07:42:00
O_2707,Veh3500_112,8,S_745,2024-09-01 07:42:00,0,4.8,2024-09-01 07:47:00
O_2708,Veh3500_112,9,S_745,2024-09-01 07:47:00,0,4.45,2024-09-01 07:51:00
O_241,Veh3500_112,10,S_280,2024-09-01 08:39:00,0,4.15,2024-09-01 08:43:00
O_198,Veh3500_113,1,S_234,2024-09-01 06:28:00,0,30.650000000000002,2024-09-01 06:59:00
O_1829,Veh3500_113,2,S_234,2024-09-01 06:59:00,0,5.800000000000001,2024-09-01 07:04:00
O_1830,Veh3500_113,3,S_234,2024-09-01 07:04:00,0,4.2,2024-09-01 07:09:00
O_939,Veh3500_113,4,S_1111,2024-09-01 08:05:00,0,8.0,2024-09-01 08:13:00
O_1300,Veh3500_113,5,S_1111,2024-09-01 08:13:00,0,3.65,2024-09-01 08:17:00
O_228,Veh3500_113,6,S_267,2024-09-01 09:05:00,0,5.0,2024-09-01 09:10:00
O_257,Veh3500_114,1,S_297,2024-09-01 06:30:00,0,6.2,2024-09-01 06:36:00
O_1818,Veh3500_114,2,S_297,2024-09-01 06:36:00,0,4.05,2024-09-01 06:40:00
O_1819,Veh3500_114,3,S_297,2024-09-01 06:40:00,0,29.349999999999998,2024-09-01 07:09:00
O_195,Veh3500_114,4,S_231,2024-09-01 07:37:00,0,4.8,2024-09-01 07:42:00
O_1014,Veh3500_114,5,S_231,2024-09-01 07:42:00,0,3.9,2024-09-01 07:45:00
O_1015,Veh3500_114,6,S_231,2024-09-01 07:45:00,0,8.350000000000001,2024-09-01 07:54:00
O_756,Veh3500_115,1,S_896,2024-09-01 06:09:00,0,5.2,2024-09-01 06:14:00
O_2636,Veh3500_115,2,S_896,2024-09-01 06:14:00,0,4.2,2024-09-01 06:18:00
O_2637,Veh3500_115,3,S_896,2024-09-01 06:18:00,0,6.1,2024-09-01 06:24:00
O_2638,Veh3500_115,4,S_896,2024-09-01 06:24:00,0,3.75,2024-09-01 06:28:00
O_2639,Veh3500_115,5,S_896,2024-09-01 06:28:00,0,5.1,2024-09-01 06:33:00
O_2640,Veh3500_115,6,S_896,2024-09-01 06:33:00,0,4.3,2024-09-01 06:37:00
O_2641,Veh3500_115,7,S_896,2024-09-01 06:37:00,0,6.55,2024-09-01 06:44:00
O_2642,Veh3500_115,8,S_896,2024-09-01 06:44:00,0,5.25,2024-09-01 06:49:00
O_252,Veh3500_115,9,S_291,2024-09-01 07:44:00,0,13.35,2024-09-01 07:58:00
O_1835,Veh3500_115,10,S_291,2024-09-01 07:58:00,0,6.15,2024-09-01 08:04:00
O_1836,Veh3500_115,11,S_291,2024-09-01 08:04:00,0,3.9,2024-09-01 08:08:00
O_197,Veh3500_116,1,S_233,2024-09-01 06:29:00,0,7.3,2024-09-01 06:36:00
O_2680,Veh3500_116,2,S_233,2024-09-01 06:36:00,0,4.55,2024-09-01 06:41:00
O_2681,Veh3500_116,3,S_233,2024-09-01 06:41:00,0,4.25,2024-09-01 06:45:00
O_2682,Veh3500_116,4,S_233,2024-09-01 06:45:00,0,6.7,2024-09-01 06:52:00
O_2683,Veh3500_116,5,S_233,2024-09-01 06:52:00,0,4.2,2024-09-01 06:56:00
O_2684,Veh3500_116,6,S_233,2024-09-01 06:56:00,0,6.8,2024-09-01 07:03:00
O_2685,Veh3500_116,7,S_233,2024-09-01 07:03:00,0,6.300000000000001,2024-09-01 07:09:00
O_2686,Veh3500_116,8,S_233,2024-09-01 07:09:00,0,4.1,2024-09-01 07:13:00
O_2687,Veh3500_116,9,S_233,2024-09-01 07:13:00,0,4.65,2024-09-01 07:18:00
O_2688,Veh3500_116,10,S_233,2024-09-01 07:18:00,0,4.15,2024-09-01 07:22:00
O_826,Veh3500_116,11,S_979,2024-09-01 08:21:00,0,10.149999999999999,2024-09-01 08:31:00
O_1186,Veh3500_116,12,S_979,2024-09-01 08:31:00,0,3.5,2024-09-01 08:35:00
O_1187,Veh3500_116,13,S_979,2024-09-01 08:35:00,0,7.4,2024-09-01 08:42:00
O_802,Veh3500_116,14,S_949,2024-09-01 09:30:00,0,3.7,2024-09-01 09:33:00
O_1047,Veh3500_116,15,S_949,2024-09-01 09:33:00,0,3.6,2024-09-01 09:37:00
O_1048,Veh3500_116,16,S_949,2024-09-01 09:37:00,0,3.8,2024-09-01 09:41:00
O_277,Veh3500_117,1,S_323,2024-09-01 06:12:00,0,14.100000000000001,2024-09-01 06:27:00
O_972,Veh3500_117,2,S_323,2024-09-01 06:27:00,0,10.65,2024-09-01 06:37:00
O_258,Veh3500_117,3,S_298,2024-09-01 07:14:00,0,3.95,2024-09-01 07:18:00
O_2012,Veh3500_117,4,S_298,2024-09-01 07:18:00,0,13.35,2024-09-01 07:32:00
O_2013,Veh3500_117,5,S_298,2024-09-01 07:32:00,0,3.7,2024-09-01 07:35:00
O_2014,Veh3500_117,6,S_298,2024-09-01 07:35:00,0,4.5,2024-09-01 07:40:00
O_634,Veh3500_117,7,S_759,2024-09-01 08:46:00,0,3.5,2024-09-01 08:50:00
O_1124,Veh3500_117,8,S_759,2024-09-01 08:50:00,0,3.85,2024-09-01 08:53:00
O_272,Veh3500_118,1,S_318,2024-09-01 06:25:00,0,3.75,2024-09-01 06:28:00
O_2509,Veh3500_118,2,S_318,2024-09-01 06:28:00,0,3.6,2024-09-01 06:32:00
O_2510,Veh3500_118,3,S_318,2024-09-01 06:32:00,0,23.0,2024-09-01 06:55:00
O_2511,Veh3500_118,4,S_318,2024-09-01 06:55:00,0,4.0,2024-09-01 06:59:00
O_2512,Veh3500_118,5,S_318,2024-09-01 06:59:00,0,5.45,2024-09-01 07:04:00
O_2513,Veh3500_118,6,S_318,2024-09-01 07:04:00,0,4.15,2024-09-01 07:09:00
O_226,Veh3500_118,7,S_265,2024-09-01 07:28:00,0,4.55,2024-09-01 07:33:00
O_2498,Veh3500_118,8,S_265,2024-09-01 07:33:00,0,6.9,2024-09-01 07:39:00
O_2499,Veh3500_118,9,S_265,2024-09-01 07:39:00,0,3.85,2024-09-01 07:43:00
O_2500,Veh3500_118,10,S_265,2024-09-01 07:43:00,0,8.0,2024-09-01 07:51:00
O_2502,Veh3500_118,11,S_265,2024-09-01 07:51:00,0,3.65,2024-09-01 07:55:00
O_766,Veh3500_118,12,S_908,2024-09-01 08:48:00,0,3.5,2024-09-01 08:51:00
O_1077,Veh3500_118,13,S_908,2024-09-01 08:51:00,0,4.0,2024-09-01 08:55:00
O_799,Veh3500_118,14,S_946,2024-09-01 09:35:00,0,3.5,2024-09-01 09:39:00
O_275,Veh3500_119,1,S_321,2024-09-01 06:17:00,0,22.5,2024-09-01 06:39:00
O_1005,Veh3500_119,2,S_321,2024-09-01 06:39:00,0,3.85,2024-09-01 06:43:00
O_302,Veh3500_119,3,S_353,2024-09-01 07:09:00,0,3.9,2024-09-01 07:13:00
O_1680,Veh3500_119,4,S_353,2024-09-01 07:13:00,0,12.75,2024-09-01 07:26:00
O_1681,Veh3500_119,5,S_353,2024-09-01 07:26:00,0,3.55,2024-09-01 07:29:00
O_1682,Veh3500_119,6,S_353,2024-09-01 07:29:00,0,3.6,2024-09-01 07:33:00
O_245,Veh3500_119,7,S_284,2024-09-01 08:03:00,0,8.5,2024-09-01 08:11:00
O_1269,Veh3500_119,8,S_284,2024-09-01 08:11:00,0,4.05,2024-09-01 08:15:00
O_640,Veh3500_119,9,S_766,2024-09-01 08:47:00,0,3.9,2024-09-01 08:51:00
O_798,Veh3500_120,1,S_945,2024-09-01 06:18:00,0,16.45,2024-09-01 06:34:00
O_280,Veh3500_120,2,S_326,2024-09-01 07:16:00,0,3.5,2024-09-01 07:20:00
O_1581,Veh3500_120,3,S_326,2024-09-01 07:20:00,0,3.6,2024-09-01 07:23:00
O_1582,Veh3500_120,4,S_326,2024-09-01 07:23:00,0,7.3,2024-09-01 07:31:00
O_1583,Veh3500_120,5,S_326,2024-09-01 07:31:00,0,3.7,2024-09-01 07:34:00
O_810,Veh3500_120,6,S_960,2024-09-01 08:08:00,0,8.95,2024-09-01 08:17:00
O_1360,Veh3500_120,7,S_960,2024-09-01 08:17:00,0,4.2,2024-09-01 08:21:00
O_1361,Veh3500_120,8,S_960,2024-09-01 08:21:00,0,8.5,2024-09-01 08:30:00
O_1362,Veh3500_120,9,S_960,2024-09-01 08:30:00,0,6.55,2024-09-01 08:37:00
O_642,Veh3500_120,10,S_768,2024-09-01 09:16:00,0,3.6,2024-09-01 09:19:00
O_1630,Veh3500_120,11,S_768,2024-09-01 09:19:00,0,3.65,2024-09-01 09:23:00
O_1631,Veh3500_120,12,S_768,2024-09-01 09:23:00,0,4.95,2024-09-01 09:28:00
O_1632,Veh3500_120,13,S_768,2024-09-01 09:28:00,0,3.65,2024-09-01 09:32:00
O_648,Veh3500_121,1,S_775,2024-09-01 06:05:00,0,9.3,2024-09-01 06:15:00
O_1070,Veh3500_121,2,S_775,2024-09-01 06:15:00,0,3.6,2024-09-01 06:18:00
O_684,Veh3500_121,3,S_815,2024-09-01 07:06:00,0,16.049999999999997,2024-09-01 07:22:00
O_231,Veh3500_121,4,S_270,2024-09-01 08:20:00,0,13.35,2024-09-01 08:34:00
O_236,Veh3500_121,5,S_275,2024-09-01 08:48:00,0,4.4,2024-09-01 08:53:00
O_963,Veh3500_121,6,S_275,2024-09-01 08:53:00,0,5.4,2024-09-01 08:58:00
O_262,Veh3500_121,7,S_304,2024-09-01 09:29:00,0,5.0,2024-09-01 09:34:00
O_1592,Veh3500_121,8,S_304,2024-09-01 09:34:00,0,3.95,2024-09-01 09:38:00
O_670,Veh3500_122,1,S_801,2024-09-01 06:00:00,0,8.350000000000001,2024-09-01 06:08:00
O_1057,Veh3500_122,2,S_801,2024-09-01 06:08:00,0,5.25,2024-09-01 06:14:00
O_1058,Veh3500_122,3,S_801,2024-09-01 06:14:00,0,3.75,2024-09-01 06:17:00
O_808,Veh3500_122,4,S_957,2024-09-01 06:50:00,0,6.35,2024-09-01 06:56:00
O_1483,Veh3500_122,5,S_957,2024-09-01 06:56:00,0,3.95,2024-09-01 07:00:00
O_1484,Veh3500_122,6,S_957,2024-09-01 07:00:00,0,5.0,2024-09-01 07:05:00
O_1485,Veh3500_122,7,S_957,2024-09-01 07:05:00,0,3.95,2024-09-01 07:09:00
O_237,Veh3500_122,8,S_276,2024-09-01 07:40:00,0,4.05,2024-09-01 07:44:00
O_1270,Veh3500_122,9,S_276,2024-09-01 07:44:00,0,5.300000000000001,2024-09-01 07:49:00
O_1271,Veh3500_122,10,S_276,2024-09-01 07:49:00,0,4.6,2024-09-01 07:54:00
O_631,Veh3500_122,11,S_755,2024-09-01 08:49:00,0,3.65,2024-09-01 08:52:00
O_1758,Veh3500_122,12,S_755,2024-09-01 08:52:00,0,6.9,2024-09-01 08:59:00
O_266,Veh3500_122,13,S_310,2024-09-01 10:06:00,0,3.85,2024-09-01 10:10:00
O_1136,Veh3500_122,14,S_310,2024-09-01 10:10:00,0,5.25,2024-09-01 10:15:00
O_1137,Veh3500_122,15,S_310,2024-09-01 10:15:00,0,4.15,2024-09-01 10:19:00
O_830,Veh3500_122,16,S_984,2024-09-01 11:22:00,0,9.7,2024-09-01 11:32:00
O_649,Veh3500_123,1,S_776,2024-09-01 06:01:00,0,3.95,2024-09-01 06:05:00
O_1189,Veh3500_123,2,S_776,2024-09-01 06:05:00,0,4.6,2024-09-01 06:10:00
O_1190,Veh3500_123,3,S_776,2024-09-01 06:10:00,0,4.55,2024-09-01 06:14:00
O_2593,Veh3500_123,4,S_910,2024-09-01 06:44:00,0,4.2,2024-09-01 06:48:00
O_2594,Veh3500_123,5,S_910,2024-09-01 06:48:00,0,3.7,2024-09-01 06:51:00
O_2595,Veh3500_123,6,S_910,2024-09-01 06:51:00,0,5.35,2024-09-01 06:57:00
O_2596,Veh3500_123,7,S_910,2024-09-01 06:57:00,0,4.3,2024-09-01 07:01:00
O_757,Veh3500_123,8,S_897,2024-09-01 07:22:00,0,3.65,2024-09-01 07:26:00
O_1282,Veh3500_123,9,S_897,2024-09-01 07:26:00,0,4.25,2024-09-01 07:30:00
O_1283,Veh3500_123,10,S_897,2024-09-01 07:30:00,0,4.3,2024-09-01 07:34:00
O_691,Veh3500_123,11,S_822,2024-09-01 08:16:00,0,4.5,2024-09-01 08:20:00
O_1832,Veh3500_123,12,S_822,2024-09-01 08:20:00,0,3.75,2024-09-01 08:24:00
O_665,Veh3500_123,13,S_795,2024-09-01 08:43:00,0,4.3,2024-09-01 08:47:00
O_1212,Veh3500_123,14,S_795,2024-09-01 08:47:00,0,7.6000000000000005,2024-09-01 08:55:00
O_690,Veh3500_123,15,S_821,2024-09-01 09:07:00,0,4.2,2024-09-01 09:11:00
O_1434,Veh3500_123,16,S_821,2024-09-01 09:11:00,0,4.05,2024-09-01 09:15:00
O_1435,Veh3500_123,17,S_821,2024-09-01 09:15:00,0,4.9,2024-09-01 09:20:00
O_261,Veh3500_123,18,S_303,2024-09-01 10:11:00,0,4.15,2024-09-01 10:15:00
O_1093,Veh3500_123,19,S_303,2024-09-01 10:15:00,0,6.75,2024-09-01 10:22:00
O_938,Veh3500_123,20,S_1110,2024-09-01 11:06:00,0,4.4,2024-09-01 11:10:00
O_970,Veh3500_123,21,S_1110,2024-09-01 11:10:00,0,3.65,2024-09-01 11:14:00
O_971,Veh3500_123,22,S_1110,2024-09-01 11:14:00,0,4.1,2024-09-01 11:18:00
O_188,Veh3500_123,23,S_223,2024-09-01 12:07:00,0,5.35,2024-09-01 12:12:00
O_1039,Veh3500_123,24,S_223,2024-09-01 12:12:00,0,3.9,2024-09-01 12:16:00
O_1040,Veh3500_123,25,S_223,2024-09-01 12:16:00,0,3.8,2024-09-01 12:20:00
O_754,Veh3500_123,26,S_894,2024-09-01 13:12:00,0,3.75,2024-09-01 13:16:00
O_203,Veh3500_124,1,S_240,2024-09-01 06:22:00,0,6.2,2024-09-01 06:28:00
O_753,Veh3500_124,2,S_893,2024-09-01 07:08:00,0,12.549999999999999,2024-09-01 07:20:00
O_758,Veh3500_124,3,S_898,2024-09-01 07:49:00,0,4.0,2024-09-01 07:53:00
O_1161,Veh3500_124,4,S_898,2024-09-01 07:53:00,0,5.800000000000001,2024-09-01 07:59:00
O_273,Veh3500_124,5,S_319,2024-09-01 08:51:00,0,4.55,2024-09-01 08:56:00
O_1298,Veh3500_124,6,S_319,2024-09-01 08:56:00,0,7.2,2024-09-01 09:03:00
O_201,Veh3500_124,7,S_238,2024-09-01 09:33:00,0,3.65,2024-09-01 09:36:00
O_2018,Veh3500_124,8,S_238,2024-09-01 09:36:00,0,6.2,2024-09-01 09:42:00
O_680,Veh3500_124,9,S_811,2024-09-01 10:43:00,0,3.95,2024-09-01 10:47:00
O_1208,Veh3500_124,10,S_811,2024-09-01 10:47:00,0,4.25,2024-09-01 10:51:00
O_282,Veh3500_124,11,S_328,2024-09-01 11:31:00,0,4.15,2024-09-01 11:35:00
O_630,Veh3500_124,12,S_754,2024-09-01 12:33:00,0,3.5,2024-09-01 12:37:00
O_1443,Veh3500_124,13,S_754,2024-09-01 12:37:00,0,3.6,2024-09-01 12:40:00
O_644,Veh3500_124,14,S_770,2024-09-01 13:04:00,0,4.15,2024-09-01 13:08:00
O_1027,Veh3500_124,15,S_770,2024-09-01 13:08:00,0,4.45,2024-09-01 13:12:00
O_213,Veh3500_124,16,S_251,2024-09-01 14:25:00,0,3.75,2024-09-01 14:29:00
O_769,Veh3500_124,17,S_911,2024-09-01 15:30:00,0,7.699999999999999,2024-09-01 15:38:00
O_1893,Veh3500_125,1,S_762,2024-09-01 06:00:00,0,28.2,2024-09-01 06:28:00
O_1895,Veh3500_125,2,S_762,2024-09-01 06:28:00,0,3.8,2024-09-01 06:32:00
O_1894,Veh3500_125,3,S_762,2024-09-01 06:32:00,0,8.0,2024-09-01 06:40:00
O_676,Veh3500_126,1,S_807,2024-09-01 06:03:00,0,22.05,2024-09-01 06:25:00
O_2034,Veh3500_126,2,S_807,2024-09-01 06:25:00,0,5.55,2024-09-01 06:30:00
O_2035,Veh3500_126,3,S_807,2024-09-01 06:30:00,0,9.3,2024-09-01 06:39:00
O_2036,Veh3500_126,4,S_807,2024-09-01 06:39:00,0,8.1,2024-09-01 06:48:00
O_259,Veh3500_126,5,S_299,2024-09-01 07:39:00,0,4.95,2024-09-01 07:44:00
O_1203,Veh3500_126,6,S_299,2024-09-01 07:44:00,0,5.5,2024-09-01 07:50:00
O_1204,Veh3500_126,7,S_299,2024-09-01 07:50:00,0,4.6,2024-09-01 07:54:00
O_227,Veh3500_126,8,S_266,2024-09-01 08:09:00,0,3.8,2024-09-01 08:13:00
